ParticipantID	Color	Rank	Country	Problem1_id	Problem1_memory	Problem1_time	Problem1_language	Problem2_id	Problem2_memory	Problem2_time	Problem2_language	Problem3_id	Problem3_memory	Problem3_time	Problem3_language	Problem4_id	Problem4_memory	Problem4_time	Problem4_language	Problem5_id	Problem5_memory	Problem5_time	Problem5_language	Problem6_id	Problem6_memory	Problem6_time	Problem6_language
29783247	blue	581	-	64375341	8	46	GNU C++17	64381294	292	31	GNU C++17	64405344	152	31	GNU C++17	64394077	8	31	GNU C++17	-	-	-	-	-	-	-	-
29738107	blue	584	-	64377000	12	46	GNU C++14	64385515	28	31	GNU C++14	64404791	148	186	GNU C++14	64392926	8	46	GNU C++14	-	-	-	-	-	-	-	-
29730845	cyan	584	-	64375235	792	31	GNU C++17	64379371	1180	31	GNU C++17	64403714	8	31	GNU C++17	64385970	244	46	GNU C++17	-	-	-	-	-	-	-	-
29775357	cyan	584	Индия	64376205	4	31	GNU C++14	64383180	436	30	GNU C++14	64404123	152	46	GNU C++14	64391037	8	46	GNU C++14	-	-	-	-	-	-	-	-
29783045	blue	587	Croatia	64373858	12	31	GNU C++14	64380823	56	15	GNU C++14	64393477	12	140	GNU C++14	64394795	8	46	GNU C++14	NO	-	-	-	-	-	-	-
29776856	cyan	587	Бангладеш	64373663	248	31	GNU C++17	64378288	432	46	GNU C++17	64402724	140	202	GNU C++17	64393675	8	31	GNU C++17	-	-	-	-	-	-	-	-
29760341	blue	589	Индия	64373713	8	31	GNU C++14	64376669	308	31	GNU C++17	64396697	148	46	GNU C++17	64390877	52	31	GNU C++17	NO	-	-	-	-	-	-	-
29768877	blue	589	-	64377850	396	31	GNU C++14	64382006	64	30	GNU C++14	64402348	12	46	GNU C++14	64392235	7840	31	GNU C++14	NO	-	-	-	-	-	-	-
29727640	blue	591	-	64374994	192	46	GNU C++17	64380702	108	31	GNU C++17	64387715	284	155	GNU C++17	64397344	280	46	GNU C++17	NO	-	-	-	-	-	-	-
29751537	black	592	China	64375876	12	30	GNU C++14	64382926	292	31	GNU C++14	64395947	156	46	GNU C++14	64399100	12	31	GNU C++14	NO	-	-	-	-	-	-	-
29749924	blue	593	-	64374496	15668	31	GNU C++17	64380157	15904	30	GNU C++17	64413104	160	31	GNU C++17	64383168	244	46	GNU C++17	-	-	-	-	-	-	-	-
29780972	cyan	594	Tajikistan	64373793	792	46	GNU C++11	64379175	84	62	GNU C++11	64386457	8	78	GNU C++11	64398822	32	46	GNU C++11	-	-	-	-	-	-	-	-
29773838	blue	594	-	64373632	12	30	GNU C++17	64379062	316	15	GNU C++17	64407072	152	31	GNU C++17	64384287	56	46	GNU C++17	NO	-	-	-	-	-	-	-
29739660	cyan	596	Saudi Arabia	64376504	164	31	GNU C++17	64388630	316	31	GNU C++17	64412789	152	46	GNU C++17	NO	-	-	-	64407015	15732	202	GNU C++17	-	-	-	-
29761080	cyan	596	-	64377417	8	46	GNU C++11	64382532	48	61	GNU C++11	64405604	8	93	GNU C++11	64390755	8	31	GNU C++11	NO	-	-	-	-	-	-	-
29729150	blue	596	China	64374311	12	46	GNU C++11	64382528	132	46	GNU C++11	64389796	4	124	GNU C++11	64393557	8	46	GNU C++11	NO	-	-	-	-	-	-	-
29771369	blue	596	Индия	64376483	244	31	GNU C++17	64392386	312	31	GNU C++17	64388350	152	156	GNU C++17	64400165	48	46	GNU C++17	-	-	-	-	-	-	-	-
29778826	blue	596	Индия	64376858	12	31	GNU C++14	64390603	56	31	GNU C++14	64386723	160	31	GNU C++14	64398334	8	46	GNU C++14	-	-	-	-	-	-	-	-
29727285	blue	601	-	64375177	8	31	GNU C++14	64379737	312	31	GNU C++14	64409989	8	109	GNU C++14	64392286	4988	46	GNU C++14	NO	-	-	-	-	-	-	-
29743788	blue	602	-	64374947	4	31	GNU C++17	64379845	56	31	GNU C++17	64393198	148	46	GNU C++17	64395645	248	46	GNU C++17	-	-	-	-	-	-	-	-
29781437	blue	602	China	64376581	8	46	GNU C++17	64382799	104	31	GNU C++17	64390833	12	46	GNU C++17	64395562	244	31	GNU C++17	NO	-	-	-	-	-	-	-
29782547	cyan	602	Thailand	64375017	12	46	GNU C++14	64411283	276	46	GNU C++14	-	-	-	-	64415509	132	46	GNU C++14	64405433	12052	155	GNU C++14	-	-	-	-
29738420	blue	605	-	64374440	780	46	GNU C++14	64381102	212	62	GNU C++14	64393568	156	93	GNU C++17	NO	-	-	-	64415572	15596	436	GNU C++17	-	-	-	-
29730530	cyan	606	China	64378460	16	31	GNU C++17	NO	-	-	-	NO	-	-	-	64415894	1036	31	GNU C++17	64396435	13288	187	GNU C++17	-	-	-	-
29747182	blue	606	Vietnam	64373995	44	46	GNU C++17	64380711	56	61	GNU C++17	64405477	384	62	GNU C++17	64395436	240	46	GNU C++17	NO	-	-	-	-	-	-	-
29778031	blue	608	Kazakhstan	64374154	1964	31	GNU C++14	64377912	2016	31	GNU C++14	64385307	2108	171	GNU C++14	64400140	78288	46	GNU C++14	-	-	-	-	-	-	-	-
29783779	cyan	608	-	64376144	0	31	GNU C++14	64380539	0	30	GNU C++14	64404715	79128	46	GNU C++14	64395714	3888	46	GNU C++14	-	-	-	-	-	-	-	-
29749017	cyan	608	Индия	64374657	236	139	PyPy 2	64379790	1932	155	PyPy 2	64403445	4216	514	PyPy 2	64396981	168	140	PyPy 2	-	-	-	-	-	-	-	-
29752074	blue	611	Iran	64373949	792	15	GNU C++17	64387049	840	15	GNU C++17	64406756	1028	31	GNU C++17	64389980	1028	46	GNU C++17	-	-	-	-	-	-	-	-
29757627	blue	612	Ukraine	64373728	396	46	GNU C++17	64380597	172	31	GNU C++17	64388609	0	46	GNU C++17	64398294	244	46	GNU C++17	-	-	-	-	-	-	-	-
29755652	blue	612	Индия	64374644	8	15	GNU C++14	64402544	184	46	GNU C++14	64399297	148	31	GNU C++14	64385540	8	46	GNU C++14	-	-	-	-	-	-	-	-
29739647	blue	612	Индия	64373551	4	31	GNU C++17	64376075	244	31	GNU C++17	64416537	156	31	GNU C++17	64383192	240	46	GNU C++17	NO	-	-	-	-	-	-	-
29741586	blue	615	Brazil	64373773	12	31	GNU C++17	64389263	556	46	GNU C++17	64386776	152	62	GNU C++17	64393866	8	46	GNU C++17	-	-	-	-	-	-	-	-
29733246	blue	616	China	64376022	12	30	GNU C++11	64380187	40	30	GNU C++11	64402846	4	31	GNU C++11	64397098	7836	46	GNU C++11	-	-	-	-	-	-	-	-
29771327	blue	617	Россия	64374659	12	31	GNU C++17	64377642	324	31	GNU C++17	64394219	384	46	GNU C++17	64399298	248	46	GNU C++17	NO	-	-	-	-	-	-	-
29783438	blue	617	Hong Kong	64374166	1964	30	GNU C++11	64377530	1612	31	GNU C++11	64393445	860	31	GNU C++11	64387037	3528	31	GNU C++11	-	-	-	-	-	-	-	-
29776867	blue	617	-	64375061	244	31	GNU C++17	64383804	288	30	GNU C++17	64407770	8	46	GNU C++17	64390335	8	46	GNU C++17	NO	-	-	-	-	-	-	-
29781629	blue	620	Россия	64375923	160	31	GNU C++17	64378934	556	31	GNU C++17	64393615	152	31	GNU C++17	64399287	52	46	GNU C++17	NO	-	-	-	-	-	-	-
29746992	blue	621	China	64374838	12	46	GNU C++17	64380718	260	31	GNU C++17	64386993	152	31	GNU C++17	64396248	9792	46	MS C++ 2017	-	-	-	-	-	-	-	-
29739120	blue	621	-	64375491	8	31	MS C++ 2017	64381208	436	31	MS C++ 2017	64388533	140	46	MS C++ 2017	64398235	12	46	MS C++ 2017	NO	-	-	-	-	-	-	-
29780010	blue	623	Сербия	64373856	12	31	GNU C++14	64379257	80	46	GNU C++14	64387963	164	46	GNU C++14	64396370	20	31	GNU C++14	-	-	-	-	-	-	-	-
29776123	blue	624	Индия	64374596	4	31	GNU C++14	64382108	56	61	GNU C++14	64402298	148	187	GNU C++14	64394571	4	46	GNU C++14	-	-	-	-	-	-	-	-
29735658	cyan	624	Индия	64376830	252	31	GNU C++17	64382215	60	30	GNU C++17	64407367	248	31	GNU C++17	64390936	248	46	GNU C++17	-	-	-	-	-	-	-	-
29730739	cyan	624	-	64377285	4	46	GNU C++17	64381755	244	62	GNU C++17	64408417	148	187	GNU C++17	64390201	8	46	GNU C++17	-	-	-	-	-	-	-	-
29783075	blue	627	-	64377379	8	31	GNU C++14	64381608	444	31	GNU C++14	64408121	184	31	GNU C++14	64393984	52	46	GNU C++14	NO	-	-	-	-	-	-	-
29783059	blue	627	-	64380299	4	46	GNU C++17	64386931	52	61	GNU C++17	64402566	388	186	GNU C++17	64395021	4	31	GNU C++17	NO	-	-	-	-	-	-	-
29764402	blue	627	Brazil	64374118	400	46	GNU C++14	64381985	316	15	GNU C++14	64403263	160	31	GNU C++14	64394287	8	46	GNU C++14	NO	-	-	-	-	-	-	-
29778286	blue	627	Россия	64374344	12	15	GNU C++14	64378318	320	31	GNU C++14	64401279	160	31	GNU C++14	64392833	8	46	GNU C++14	-	-	-	-	-	-	-	-
29784981	green	631	-	64378511	4	31	GNU C++14	64386676	56	31	GNU C++14	64397755	152	186	GNU C++14	64398218	8	46	GNU C++14	NO	-	-	-	-	-	-	-
29734923	blue	631	Россия	64373994	4	31	MS C++ 2017	64381798	32	15	MS C++ 2017	64389594	28	93	MS C++ 2017	64398193	268	46	MS C++ 2017	-	-	-	-	-	-	-	-
29781961	blue	631	China	64375194	16	46	GNU C++14	64379069	24	15	GNU C++14	64388031	28	15	GNU C++14	64402272	3924	31	GNU C++14	NO	-	-	-	-	-	-	-
29739834	blue	631	Россия	64373941	252	31	GNU C++17	64378428	500	31	GNU C++17	64394353	152	46	GNU C++17	64400160	244	46	GNU C++17	-	-	-	-	-	-	-	-
29779869	blue	635	Japan	64375826	16	31	GNU C++14	64382764	208	31	GNU C++14	64402395	156	155	GNU C++14	64394744	48	46	GNU C++14	-	-	-	-	-	-	-	-
29768750	cyan	635	Estonia	64373593	824	124	Python 3	64377205	216	31	GNU C++14	64400377	152	170	GNU C++14	64390975	8	46	GNU C++14	NO	-	-	-	-	-	-	-
29735411	blue	635	China	64375268	400	31	GNU C++14	64381775	28	31	GNU C++14	64406736	24	31	GNU C++14	64395485	8	31	GNU C++14	-	-	-	-	-	-	-	-
29758055	blue	638	Ukraine	64379406	28	15	GNU C++17	64382434	436	46	GNU C++17	64387881	172	46	GNU C++17	64397692	256	46	GNU C++17	NO	-	-	-	-	-	-	-
29783946	blue	638	Россия	64373874	8	31	GNU C++17	64378089	56	30	GNU C++17	64400717	396	217	GNU C++17	64393945	240	46	GNU C++17	-	-	-	-	-	-	-	-
29735863	blue	640	Kazakhstan	64373554	244	31	GNU C++17	64381238	60	31	GNU C++17	64406140	160	31	GNU C++17	64386519	8	31	GNU C++17	NO	-	-	-	-	-	-	-
29728853	blue	641	Индия	64378216	8	31	GNU C++17	64376298	56	31	GNU C++17	64401230	392	46	GNU C++17	64393050	248	46	GNU C++17	-	-	-	-	-	-	-	-
29740221	blue	641	Индия	64375651	16	15	GNU C++14	64384314	52	31	GNU C++14	64405715	160	217	GNU C++14	64395374	140	46	GNU C++14	-	-	-	-	-	-	-	-
29743687	cyan	643	Spain	64375389	1124	171	Python 3	64379430	1312	187	Python 3	64402989	264	405	Python 3	64388597	12	342	Python 3	NO	-	-	-	-	-	-	-
29745209	blue	643	Бангладеш	64375528	8	46	GNU C++17	64379643	312	62	GNU C++17	64399744	148	170	GNU C++17	64390770	240	46	GNU C++17	-	-	-	-	-	-	-	-
29748777	green	645	Бангладеш	64378611	8	31	GNU C++17	64384956	260	46	GNU C++17	64403925	152	186	GNU C++17	64395670	8	31	GNU C++17	-	-	-	-	-	-	-	-
29730329	blue	646	Brazil	64376411	252	46	GNU C++17	64380327	56	61	GNU C++17	64409210	152	202	GNU C++17	64391067	8	46	GNU C++17	-	-	-	-	-	-	-	-
29774763	cyan	646	Georgia	64380054	88	31	GNU C++14	64388526	56	46	GNU C++14	64394668	8	249	GNU C++14	64399347	8	46	GNU C++14	-	-	-	-	-	-	-	-
29762042	blue	648	Italy	64374985	252	46	GNU C++17	64381232	312	61	GNU C++17	64389525	148	61	GNU C++17	64401661	376	46	GNU C++17	-	-	-	-	-	-	-	-
29779865	blue	648	-	64377270	1952	171	PyPy 3	64393232	4448	171	PyPy 3	64391043	9028	358	PyPy 3	64397110	9836	467	PyPy 3	-	-	-	-	-	-	-	-
29782047	green	648	-	64374416	12	31	GNU C++14	64387405	56	46	GNU C++14	64404023	160	171	GNU C++14	64396235	56	46	GNU C++14	-	-	-	-	-	-	-	-
29782538	blue	651	Бангладеш	64376388	12	31	GNU C++17	64383367	320	31	GNU C++17	64402144	152	46	GNU C++17	64395091	240	31	GNU C++17	NO	-	-	-	-	-	-	-
29780619	blue	651	Guinea-Bissau	64374769	12	46	GNU C++14	64379902	56	31	GNU C++14	64388720	8	31	GNU C++14	64402397	8	31	GNU C++14	-	-	-	-	-	-	-	-
29783745	cyan	653	Россия	64376788	12	31	GNU C++17	64382867	248	61	GNU C++17	64394739	8	233	GNU C++17	64401807	240	46	GNU C++17	-	-	-	-	-	-	-	-
29749243	cyan	653	Индия	64374786	4	31	GNU C++17	64378101	296	61	GNU C++17	64409913	244	264	GNU C++17	64395156	52	46	GNU C++17	-	-	-	-	-	-	-	-
29751998	cyan	655	-	64376432	252	46	GNU C++17	64381703	356	46	GNU C++17	64406468	148	171	GNU C++17	64396080	8	46	GNU C++17	-	-	-	-	-	-	-	-
29780562	blue	655	Индия	64375685	4	31	GNU C++11	64381599	72	46	GNU C++11	64412589	12	46	GNU C++11	64388949	8	31	GNU C++11	-	-	-	-	-	-	-	-
29783393	blue	657	Индия	64374231	4	46	GNU C++17	64379562	436	46	GNU C++17	64410840	156	31	GNU C++17	64388062	8	31	GNU C++17	-	-	-	-	-	-	-	-
29778530	blue	658	China	64374328	0	31	GNU C++14	64380512	4	31	GNU C++14	64400393	24	31	GNU C++14	64391202	4	31	GNU C++14	NO	-	-	-	-	-	-	-
29783265	blue	658	-	64377681	864	124	Python 3	64380042	936	140	Python 3	64393659	596	312	Python 3	64399889	12	358	Python 3	NO	-	-	-	-	-	-	-
29766975	blue	658	Индия	64374320	7848	46	GNU C++17	64379372	8268	31	GNU C++17	64405003	7980	217	GNU C++17	64391919	8076	46	GNU C++17	NO	-	-	-	-	-	-	-
29759177	blue	658	Индия	64376861	796	31	GNU C++14	64383963	100	46	GNU C++14	64393099	2524	46	GNU C++14	64399521	56	46	GNU C++14	-	-	-	-	-	-	-	-
29783285	cyan	662	-	64374473	4	31	GNU C++14	64395187	56	30	GNU C++14	64404550	160	46	GNU C++14	64390793	8	46	GNU C++14	-	-	-	-	-	-	-	-
29782384	cyan	663	-	64381453	240	31	GNU C++17	64385163	68	46	GNU C++17	64404143	152	217	GNU C++17	64392789	244	46	GNU C++17	-	-	-	-	-	-	-	-
29759501	blue	663	Iran	64374553	16	61	GNU C++17	64379172	108	61	GNU C++17	64391465	392	233	GNU C++17	NO	-	-	-	64413975	15964	373	GNU C++17	-	-	-	-
29737737	green	665	Индия	64375531	4	62	GNU C++17	64381844	56	30	GNU C++17	64403878	4	264	GNU C++17	64391776	8	46	GNU C++17	NO	-	-	-	-	-	-	-
29782415	cyan	666	-	64375784	1572	31	GNU C++11	64380414	1628	31	GNU C++11	64401647	8	155	GNU C++11	64396729	1572	31	GNU C++11	-	-	-	-	-	-	-	-
29782777	blue	666	China	64375988	12	31	GNU C++17	64379317	264	31	GNU C++17	64391427	180	31	GNU C++17	64399148	4	46	GNU C++17	NO	-	-	-	-	-	-	-
29730873	cyan	668	-	64376172	596	46	GNU C++11	64381530	832	31	GNU C++11	64391070	984	124	GNU C++11	64404289	4708	46	GNU C++11	-	-	-	-	-	-	-	-
29778205	cyan	669	-	64374910	16	31	GNU C++17	64380419	300	30	GNU C++17	64404231	156	46	GNU C++17	64389103	244	46	GNU C++17	-	-	-	-	-	-	-	-
29776432	cyan	669	Индия	64376917	4	31	GNU C++14	64383921	204	30	GNU C++14	64400368	4864	155	GNU C++14	64393417	48	31	GNU C++14	-	-	-	-	-	-	-	-
29780211	cyan	669	-	64376130	8	31	GNU C++17	64382638	216	31	GNU C++17	64401777	152	218	GNU C++17	64389835	244	46	GNU C++17	-	-	-	-	-	-	-	-
29754934	blue	669	-	64379327	20	46	GNU C++11	64384858	44	46	GNU C++11	64394004	44	186	GNU C++11	64399012	8	31	GNU C++11	-	-	-	-	-	-	-	-
29767658	blue	669	Россия	64373545	276	31	MS C++ 2017	64383395	148	46	MS C++ 2017	64409117	24	249	MS C++ 2017	64395359	256	46	MS C++ 2017	NO	-	-	-	-	-	-	-
29743102	blue	674	Индия	64375342	16	31	GNU C++14	64383714	64	31	GNU C++14	64407572	164	46	GNU C++14	64392479	16	31	GNU C++14	-	-	-	-	-	-	-	-
29779088	cyan	675	Сербия	64374263	1040	30	GNU C++17	64377394	1044	31	GNU C++17	64395643	156	155	GNU C++17	64400947	4	46	GNU C++17	NO	-	-	-	-	-	-	-
29742659	blue	676	Индия	64376405	8	31	GNU C++14	64380487	92	62	GNU C++14	64410525	156	62	GNU C++14	64394825	56	46	GNU C++14	-	-	-	-	-	-	-	-
29769648	blue	676	-	64374889	160	31	GNU C++14	64378852	316	30	GNU C++14	64409860	160	31	GNU C++14	64389535	52	46	GNU C++14	-	-	-	-	-	-	-	-
29766849	cyan	678	-	64376318	404	30	GNU C++17	64382189	56	31	GNU C++17	64407179	156	46	GNU C++17	64390183	56	46	GNU C++17	-	-	-	-	-	-	-	-
29735330	blue	679	-	64374445	16	31	GNU C++14	64380684	440	31	GNU C++14	64418014	152	202	GNU C++14	64391092	8	46	GNU C++14	-	-	-	-	-	-	-	-
29774013	blue	679	-	64377909	12	46	GNU C++17	64399096	304	46	GNU C++17	64397107	168	202	GNU C++17	NO	-	-	-	64412648	12308	171	GNU C++17	-	-	-	-
29742744	blue	679	Indonesia	64373872	8	31	GNU C++11	64389700	156	31	GNU C++11	64380445	8	31	GNU C++11	64401806	32	31	GNU C++11	NO	-	-	-	-	-	-	-
29751554	cyan	682	South Korea	64380992	796	109	Python 3	64377748	640	140	Python 3	64407200	324	389	Python 3	64387249	16	342	Python 3	NO	-	-	-	-	-	-	-
29754930	blue	682	-	64374694	8	31	GNU C++17	64381414	56	31	GNU C++17	64388787	8	171	GNU C++17	64403341	240	31	GNU C++17	-	-	-	-	-	-	-	-
29783920	blue	684	Croatia	64376354	8	46	GNU C++11	64383151	160	46	GNU C++11	64390835	8	77	GNU C++11	64402165	8	31	GNU C++11	NO	-	-	-	-	-	-	-
29779601	blue	684	-	64374056	8	30	GNU C++17	64376447	28	15	GNU C++17	64396004	244	15	GNU C++17	64398733	8	46	GNU C++17	NO	-	-	-	-	-	-	-
29733720	cyan	686	-	64374912	0	124	Java 8	64383803	0	124	Java 8	64407670	0	139	Java 8	64396423	0	140	Java 8	-	-	-	-	-	-	-	-
29766393	blue	687	South Korea	64375814	244	31	GNU C++17	64380916	56	31	GNU C++17	64392289	384	140	GNU C++17	64402135	244	31	GNU C++17	NO	-	-	-	-	-	-	-
29778611	blue	687	Бангладеш	64374447	156	46	GNU C++17	64381666	312	46	GNU C++17	64409048	4	187	GNU C++17	64389977	56	46	GNU C++17	-	-	-	-	-	-	-	-
29742874	blue	687	Iran	64374704	792	46	GNU C++17	64383078	1336	46	GNU C++17	64406774	1032	62	GNU C++17	64394178	800	31	GNU C++17	-	-	-	-	-	-	-	-
29775229	cyan	690	-	64373846	4	46	GNU C++17	64376265	436	61	GNU C++17	64397219	148	77	GNU C++17	64403793	244	46	GNU C++17	-	-	-	-	-	-	-	-
29777487	cyan	691	-	64376598	1576	46	GNU C++17	64381333	1616	31	GNU C++17	64407232	156	46	GNU C++17	64394162	8	31	GNU C++17	-	-	-	-	-	-	-	-
29755700	blue	692	-	64373780	7980	30	GNU C++17	64381262	8392	31	GNU C++17	64407839	8120	46	GNU C++17	64391524	7984	61	GNU C++17	-	-	-	-	-	-	-	-
29742219	cyan	693	Ukraine	64373857	16	31	GNU C++17	64385379	444	15	GNU C++17	64401124	160	46	GNU C++17	64397451	8	31	GNU C++17	NO	-	-	-	-	-	-	-
29772487	blue	693	Россия	64374669	64	30	GNU C++14	64382496	232	46	GNU C++14	64391257	152	46	GNU C++14	64399658	128	46	GNU C++14	NO	-	-	-	-	-	-	-
29781026	cyan	695	-	64375780	12	31	GNU C++14	64381403	176	62	GNU C++14	64390331	148	202	GNU C++14	64400320	8	46	GNU C++14	-	-	-	-	-	-	-	-
29756956	blue	695	Kazakhstan	64377154	16	46	GNU C++17	64382046	228	46	GNU C++17	64391153	2212	61	GNU C++17	64402274	8	46	GNU C++17	-	-	-	-	-	-	-	-
29780625	cyan	697	Indonesia	64374741	16	46	GNU C++14	64383606	24	31	GNU C++14	64398474	32	171	GNU C++14	64393125	8	46	GNU C++14	-	-	-	-	-	-	-	-
29779110	blue	697	-	64378036	8	31	GNU C++14	64382742	440	30	GNU C++14	64403887	8024	31	GNU C++14	64392801	9412	78	GNU C++14	-	-	-	-	-	-	-	-
29746803	blue	699	-	64375966	8	46	GNU C++17	64388100	68	31	GNU C++17	64394657	12	186	GNU C++17	64399757	8	31	GNU C++17	NO	-	-	-	-	-	-	-
29773668	blue	699	Индия	64383122	0	124	Java 8	64379515	0	124	Java 8	64408535	0	171	Java 8	64392630	0	155	Java 8	-	-	-	-	-	-	-	-
29781660	blue	699	Индия	64376177	860	265	Python 2	64383375	1148	280	Python 2	64391351	1628	327	Python 2	64396566	7004	529	Python 2	-	-	-	-	-	-	-	-
29743024	blue	702	China	64373772	788	31	GNU C++11	64377975	1180	31	GNU C++11	64410138	1184	31	GNU C++11	64391052	8	31	GNU C++11	-	-	-	-	-	-	-	-
29770229	blue	703	Syria	64375572	12	31	GNU C++14	64379784	56	62	GNU C++14	64412344	8	265	GNU C++14	64395429	2564	46	GNU C++14	NO	-	-	-	-	-	-	-
29749193	blue	704	Armenia	64373843	8	46	GNU C++17	64382909	340	31	GNU C++17	64405753	160	31	GNU C++17	64392645	240	31	GNU C++17	NO	-	-	-	-	-	-	-
29767408	blue	705	Индия	64375615	0	124	Java 8	64387207	0	124	Java 8	64384851	0	140	Java 8	64404311	0	124	Java 8	NO	-	-	-	-	-	-	-
29769194	blue	706	Индия	64374187	8	30	GNU C++14	64382426	56	15	GNU C++14	64405771	156	46	GNU C++14	NO	-	-	-	64410065	16056	217	GNU C++14	-	-	-	-
29782331	blue	707	Индия	64374147	12	31	GNU C++14	64379138	316	31	GNU C++14	64416631	152	31	GNU C++14	64386872	8	46	GNU C++14	-	-	-	-	-	-	-	-
29784039	blue	707	-	64379618	396	46	GNU C++14	64387472	304	62	GNU C++14	64398249	24	31	GNU C++14	64400852	9796	62	GNU C++14	-	-	-	-	-	-	-	-
29727803	green	707	Индия	64376131	4	31	GNU C++17	64382592	1416	30	GNU C++17	64410410	1328	186	GNU C++17	64389702	244	31	GNU C++17	-	-	-	-	-	-	-	-
29759790	blue	707	Brazil	64378144	12	30	GNU C++14	64382280	288	31	GNU C++14	64402460	148	46	GNU C++14	64394157	8864	31	GNU C++14	-	-	-	-	-	-	-	-
29764586	cyan	711	-	64375366	4	46	GNU C++11	64381192	160	46	GNU C++11	64402646	4	78	GNU C++11	64395130	8	31	GNU C++11	-	-	-	-	-	-	-	-
29747502	cyan	711	Индия	64375134	8	46	GNU C++14	64379442	96	46	GNU C++14	64393424	8	202	GNU C++14	64405588	8	31	GNU C++14	-	-	-	-	-	-	-	-
29782914	blue	713	-	64376092	8	93	GNU C++17	64382214	60	31	GNU C++17	64413372	152	155	GNU C++17	64390948	244	31	GNU C++17	-	-	-	-	-	-	-	-
29747522	blue	713	Vietnam	64384423	24	15	GNU C++17	64388774	224	31	GNU C++17	64410324	168	46	GNU C++17	64381654	56	46	GNU C++17	-	-	-	-	-	-	-	-
29776695	blue	715	-	64374462	104	31	GNU C++11	64385451	44	46	GNU C++11	64405762	4	156	GNU C++11	64392403	104	46	GNU C++11	-	-	-	-	-	-	-	-
29731519	cyan	715	China	64375131	1828	155	PyPy 3	64380808	2932	170	PyPy 3	64391719	9896	436	PyPy 3	64403382	1280	171	PyPy 3	-	-	-	-	-	-	-	-
29731850	blue	717	-	64373665	0	124	Java 8	64377268	0	109	Java 8	64398311	0	139	Java 8	64404357	0	140	Java 8	NO	-	-	-	-	-	-	-
29730727	cyan	717	Индия	64376692	4	15	GNU C++14	64386770	3012	46	GNU C++14	64398829	4856	62	GNU C++14	64401324	56	46	GNU C++14	-	-	-	-	-	-	-	-
29732571	cyan	719	Kazakhstan	64374322	1028	31	GNU C++17	64379411	292	93	GNU C++17	64411995	152	46	GNU C++17	64393616	248	46	GNU C++17	-	-	-	-	-	-	-	-
29783302	cyan	719	Jordan	64375032	44	31	GNU C++14	64379775	56	31	GNU C++14	64403936	8	171	GNU C++14	64395153	8	31	GNU C++14	-	-	-	-	-	-	-	-
29732816	cyan	721	Индия	64374357	400	15	GNU C++14	64380036	448	31	GNU C++14	64405674	152	218	GNU C++14	64394206	260	46	GNU C++14	-	-	-	-	-	-	-	-
29738473	blue	721	Индия	64374180	4	31	GNU C++14	64381998	308	15	GNU C++14	64402997	152	31	GNU C++14	64398113	48	46	GNU C++14	NO	-	-	-	-	-	-	-
29738013	cyan	723	Belarus	64374924	792	31	GNU C++14	64381314	840	31	GNU C++14	64417138	8	140	GNU C++14	64393205	796	46	GNU C++14	-	-	-	-	-	-	-	-
29740449	cyan	723	-	64380346	244	31	GNU C++17	64384220	56	31	GNU C++17	64392000	152	46	GNU C++17	64404595	240	46	GNU C++17	-	-	-	-	-	-	-	-
29741298	cyan	725	Индия	64374037	16	30	GNU C++17	64379924	56	31	GNU C++17	64393801	156	30	GNU C++17	64397505	248	31	GNU C++17	NO	-	-	-	-	-	-	-
29728906	blue	725	Iran	64373891	3920	46	GNU C++17	64377961	1412	15	GNU C++17	64411699	164	46	GNU C++17	64390883	8	46	GNU C++17	-	-	-	-	-	-	-	-
29735379	green	725	Индия	64377010	4	46	GNU C++17	64381313	56	15	GNU C++17	64410521	152	46	GNU C++17	64393500	8	46	GNU C++17	-	-	-	-	-	-	-	-
29733179	blue	725	Thailand	64373866	8	31	GNU C++11	64382987	24	31	GNU C++11	64401125	4	46	GNU C++11	64389903	8	31	GNU C++11	-	-	-	-	-	-	-	-
29776987	blue	729	-	64375530	1184	30	GNU C++17	64380905	592	31	GNU C++17	64411573	732	31	GNU C++17	64396463	1184	46	GNU C++17	-	-	-	-	-	-	-	-
29737039	blue	729	Россия	64377762	168	31	GNU C++17	64383237	56	31	GNU C++17	64395990	156	202	GNU C++17	64401158	8	31	GNU C++17	-	-	-	-	-	-	-	-
29779164	blue	731	Индия	64375611	4	31	GNU C++14	64389312	60	31	GNU C++14	64386054	144	31	GNU C++14	64401315	4	46	GNU C++14	-	-	-	-	-	-	-	-
29783612	blue	731	France	64374603	12	31	GNU C++11	64380606	48	31	GNU C++11	64393560	4	61	GNU C++11	64403406	992	46	GNU C++11	-	-	-	-	-	-	-	-
29727483	blue	733	Нидерланды	64373962	0	124	Java 8	64379009	0	140	Java 8	64397049	0	140	Java 8	64402294	0	140	Java 8	NO	-	-	-	-	-	-	-
29729517	blue	733	-	64385152	16	31	GNU C++11	64380637	988	31	GNU C++11	64393281	12	31	GNU C++11	64392117	15664	31	GNU C++11	NO	-	-	-	-	-	-	-
29753738	cyan	733	Индия	64375956	12	31	GNU C++17	64380007	60	15	GNU C++17	64415542	388	155	GNU C++17	64391016	8	46	GNU C++17	NO	-	-	-	-	-	-	-
29782597	blue	733	-	64375126	4120	31	D	64389089	4116	31	D	64394871	4136	31	D	64400847	4112	31	D	-	-	-	-	-	-	-	-
