ParticipantID	Rank	Country	ProblemA_id	ProblemA_memory	ProblemA_time	ProblemA_language	ProblemB_id	ProblemB_memory	ProblemB_time	ProblemB_language	ProblemC_id	ProblemC_memory	ProblemC_time	ProblemC_language
28934648	126	Словацкая республика	62463843	24	31	GNU C++17	62469503	28	31	GNU C++17	NO	-	-	-	62489976	20580	295	GNU C++17	62492695	5876	109	GNU C++17	62501522	3676	46	GNU C++17	-	-	-	-
28934634	127	-	62489923	16	30	GNU C++14	62488961	16	46	GNU C++14	62486183	16	31	GNU C++14	62469825	9936	202	GNU C++14	NO	-	-	-	-	-	-	-	62495334	35484	608	GNU C++14
28898167	128	China	62467422	8	31	GNU C++14	62469429	108	31	GNU C++14	62474482	12	31	GNU C++14	62486227	18004	171	GNU C++14	62493523	404	62	GNU C++14	NO	-	-	-	-	-	-	-
28933920	129	-	62464053	8	31	GNU C++11	62471239	8	31	GNU C++11	NO	-	-	-	62488163	18908	421	GNU C++11	62493939	1196	202	GNU C++11	-	-	-	-	62500160	28404	904	GNU C++11
28896145	130	Индия	62464693	12	31	GNU C++14	62467946	24	46	GNU C++14	62479634	3256	46	GNU C++14	62485196	8120	842	GNU C++14	62495049	11272	124	GNU C++14	-	-	-	-	-	-	-	-
28935065	131	Россия	62467917	0	124	Java 8	62471962	0	140	Java 8	62476726	0	124	Java 8	62485783	18936	436	Java 8	62493580	5024	249	Java 8	-	-	-	-	-	-	-	-
28919380	132	Узбекистан	62463582	20	31	GNU C++17	62467309	20	31	GNU C++17	62474620	20	31	GNU C++17	62485961	84116	233	GNU C++17	62496636	9184	202	GNU C++17	-	-	-	-	-	-	-	-
28926672	133	Indonesia	62464022	8	31	GNU C++14	62466753	20	46	GNU C++14	62481246	12	31	GNU C++14	62477310	7480	202	GNU C++14	NO	-	-	-	62498265	9640	109	GNU C++14	-	-	-	-
28892244	134	Сербия	62465311	8	31	GNU C++11	62472712	12	46	GNU C++11	62478249	8	31	GNU C++11	62485617	8364	171	GNU C++11	62495189	796	1528	GNU C++11	-	-	-	-	-	-	-	-
28892670	135	Россия	62464241	12	31	MS C++ 2017	62468589	12	31	MS C++ 2017	62476327	20	31	MS C++ 2017	62484168	17296	624	MS C++ 2017	62491572	3712	140	MS C++ 2017	-	-	-	-	-	-	-	-
28935664	136	France	62464868	12	46	GNU C++14	62468884	24	46	GNU C++14	NO	-	-	-	NO	-	-	-	62476461	2656	202	GNU C++14	-	-	-	-	62494330	7844	467	GNU C++14
28935271	137	-	62464603	16	46	MS C++ 2017	62474370	24	31	MS C++ 2017	62488297	20	31	MS C++ 2017	62479798	9420	654	MS C++ 2017	62488744	7128	202	MS C++ 2017	-	-	-	-	-	-	-	-
28925584	138	-	62467121	16	31	GNU C++11	62470470	12	31	GNU C++11	62480237	12	31	GNU C++11	62485994	8992	109	GNU C++11	62490312	1188	62	GNU C++11	NO	-	-	-	-	-	-	-
28935521	138	-	62465097	16	46	Go	62468359	16	46	Go	62476509	16	46	Go	62489291	13112	530	Go	62495362	24	140	Go	-	-	-	-	-	-	-	-
28936189	140	-	62467024	12	31	GNU C++17	62471026	16	46	GNU C++17	62482034	16	62	GNU C++17	62480930	16592	343	GNU C++17	62487559	15676	327	GNU C++17	NO	-	-	-	-	-	-	-
28909125	141	China	62484525	8	31	GNU C++11	62482913	8	31	GNU C++11	62491229	12	31	GNU C++11	62478061	26608	1045	GNU C++11	62480840	15668	265	GNU C++11	-	-	-	-	-	-	-	-
28935571	142	South Korea	62464101	12	30	GNU C++17	62467836	16	46	GNU C++17	62478848	8	31	GNU C++17	62488140	8556	264	GNU C++17	62494087	5860	264	GNU C++17	NO	-	-	-	-	-	-	-
28935135	143	China	62465860	8	31	GNU C++11	62469362	120	31	GNU C++11	62476669	12	31	GNU C++11	62484787	5072	202	GNU C++11	62498160	2628	62	GNU C++11	-	-	-	-	-	-	-	-
28933696	144	Россия	62464058	8	31	GNU C++14	62470457	16	46	GNU C++14	62478849	8	46	GNU C++14	62488239	10076	857	GNU C++14	62493558	2360	202	GNU C++14	-	-	-	-	-	-	-	-
28895759	145	Japan	62475260	12	31	GNU C++17	62474693	16	31	GNU C++17	62478333	12	46	GNU C++17	62483960	12056	202	GNU C++17	62492663	6920	93	GNU C++17	-	-	-	-	-	-	-	-
28935791	146	-	62468622	16	31	GNU C++11	62466493	12	46	GNU C++11	NO	-	-	-	62487781	11360	1107	GNU C++11	62492941	3176	296	GNU C++11	62500049	3536	62	GNU C++11	-	-	-	-
28896630	147	Iran	62463882	12	31	GNU C++17	62468263	16	31	GNU C++17	62486903	12	46	GNU C++17	62479091	10732	265	GNU C++17	62495033	8856	202	GNU C++17	NO	-	-	-	-	-	-	-
28931628	148	Zimbabwe	62465753	8	31	GNU C++11	62469585	108	31	GNU C++11	62476683	16	31	GNU C++11	62486237	13468	109	GNU C++11	62494152	1188	46	GNU C++11	-	-	-	-	-	-	-	-
28936241	149	Россия	62465984	12	31	GNU C++17	62469406	24	31	GNU C++17	62478324	12	31	GNU C++17	62487916	17312	187	GNU C++17	62494849	808	77	GNU C++17	-	-	-	-	-	-	-	-
28923911	150	-	62464579	7852	46	GNU C++14	62469635	7856	31	GNU C++14	62484390	28	31	GNU C++14	62487322	18620	295	GNU C++14	62493310	2372	156	GNU C++14	-	-	-	-	-	-	-	-
28923852	151	Россия	62463891	12	46	GNU C++17	62470417	16	31	GNU C++17	62480432	12	46	GNU C++17	62486256	8260	187	GNU C++17	62493714	800	140	GNU C++17	-	-	-	-	-	-	-	-
28919151	152	Georgia	62464330	8	31	GNU C++17	62469712	16	30	GNU C++17	62478424	12	31	GNU C++17	62487801	6412	218	GNU C++17	62498651	1580	202	GNU C++17	-	-	-	-	-	-	-	-
28892552	153	Россия	62464397	16	31	GNU C++17	62470292	16	31	GNU C++17	62486170	20	31	GNU C++17	62493172	21264	233	GNU C++17	62484249	7764	155	GNU C++17	-	-	-	-	-	-	-	-
28897746	154	Japan	62464175	15672	31	GNU C++17	62470336	15836	46	GNU C++17	62479499	15672	31	GNU C++17	62485277	25644	857	GNU C++17	62493945	18288	342	GNU C++17	NO	-	-	-	-	-	-	-
28909140	155	-	62465321	12	31	GNU C++17	62471667	16	31	GNU C++17	62475964	12	30	GNU C++17	62499056	13852	296	GNU C++17	-	-	-	-	-	-	-	-	62497603	3928	405	GNU C++17
28933702	156	China	62465916	12	46	GNU C++14	62473522	16	31	GNU C++14	NO	-	-	-	-	-	-	-	62469426	2364	62	GNU C++14	62491859	6476	46	GNU C++14	-	-	-	-
28933409	157	Iran	62464697	3532	31	GNU C++11	62468191	8	31	GNU C++11	62495683	4320	31	GNU C++11	62481235	12012	373	GNU C++11	62489777	1584	249	GNU C++11	-	-	-	-	-	-	-	-
28933112	158	Japan	62466096	12	30	GNU C++17	62472748	16	46	GNU C++17	62478603	12	31	GNU C++17	62489981	4488	811	GNU C++17	62496668	1584	217	GNU C++17	-	-	-	-	-	-	-	-
28894428	159	China	62464147	0	31	GNU C++11	62468713	0	31	GNU C++11	62476034	12	31	GNU C++11	62487630	21732	93	GNU C++11	62499367	620	46	GNU C++11	-	-	-	-	-	-	-	-
28899778	160	Iran	62463740	8	46	GNU C++14	62470646	20	31	GNU C++14	62475221	12	31	GNU C++14	62489535	16200	358	GNU C++14	62496097	804	62	GNU C++14	-	-	-	-	-	-	-	-
28935572	161	Germany	62465908	68	46	Haskell	62469327	16	31	GNU C++17	62502020	1248	155	PyPy 3	62482307	15448	280	GNU C++17	62486320	4148	93	GNU C++17	-	-	-	-	-	-	-	-
28936128	162	-	62467849	8	31	GNU C++11	62472211	12	31	GNU C++11	62479956	16	31	GNU C++11	62490676	6296	217	GNU C++11	62496404	800	264	GNU C++11	-	-	-	-	-	-	-	-
28936104	163	China	62466360	12	31	GNU C++11	62472392	28	46	GNU C++11	62479673	12	31	GNU C++11	62486281	12144	171	GNU C++11	62499025	4712	46	GNU C++11	-	-	-	-	-	-	-	-
28905768	164	Россия	62464562	12	31	GNU C++17	62468288	16	31	GNU C++17	62489084	12	249	GNU C++17	62484019	19244	217	GNU C++17	62495973	3148	701	GNU C++17	-	-	-	-	-	-	-	-
28928236	165	China	62468731	8	46	GNU C++11	62473677	8	31	GNU C++11	62477736	8	31	GNU C++11	62488074	31320	171	GNU C++11	62499995	1968	93	GNU C++11	-	-	-	-	-	-	-	-
28925582	166	-	62468294	12	31	GNU C++11	62473395	12	31	GNU C++11	62483607	12	31	GNU C++11	62487723	9804	155	GNU C++11	62492107	796	61	GNU C++11	NO	-	-	-	-	-	-	-
28896084	167	Turkmenistan	62465062	12	31	GNU C++17	62470275	20	46	GNU C++17	62477428	112	31	GNU C++17	62500970	29572	904	GNU C++17	62490078	800	248	GNU C++17	-	-	-	-	-	-	-	-
28927460	168	China	62464251	12	30	GNU C++17	62466580	1000	31	GNU C++17	62470915	16	46	GNU C++17	62484884	39904	280	GNU C++17	62498457	7848	93	GNU C++17	-	-	-	-	-	-	-	-
28924062	169	South Korea	62467339	12	46	GNU C++11	62472750	16	46	GNU C++11	62479604	108	31	GNU C++11	62487521	8292	218	GNU C++11	62498290	1576	62	GNU C++11	-	-	-	-	-	-	-	-
28935708	170	-	62465706	12	31	GNU C++11	62470823	8	31	GNU C++11	62475460	12	31	GNU C++11	62480133	5100	62	GNU C++11	62495648	1184	46	GNU C++11	-	-	-	-	-	-	-	-
28901598	171	Vietnam	62464121	12	31	GNU C++14	62467490	12	46	GNU C++14	62472282	12	234	GNU C++14	62487001	45224	265	GNU C++14	62499202	2360	139	GNU C++14	-	-	-	-	-	-	-	-
28892500	172	Россия	62463856	8	31	GNU C++17	62469532	12	31	GNU C++17	62476466	12	31	GNU C++17	62482522	13336	202	GNU C++17	62498345	1196	155	GNU C++17	-	-	-	-	-	-	-	-
28897377	173	-	62468584	12	31	GNU C++14	62474363	16	46	GNU C++14	62477943	16	46	GNU C++14	62490473	10388	202	GNU C++14	62495519	8092	202	GNU C++14	NO	-	-	-	-	-	-	-
28902902	174	-	62466243	12	31	GNU C++11	62470792	8	31	GNU C++11	62477050	12	31	GNU C++11	62486613	3144	124	GNU C++11	62496327	1968	46	GNU C++11	-	-	-	-	-	-	-	-
28934466	175	Poland	62465195	8	46	GNU C++14	62470022	8	31	GNU C++14	62498153	12	31	GNU C++14	62495241	16656	249	GNU C++14	62484831	12892	109	GNU C++14	-	-	-	-	-	-	-	-
28932948	176	Japan	62469271	12	31	GNU C++14	62473186	16	62	GNU C++14	62480504	12	31	GNU C++14	62489562	23732	249	GNU C++14	62496924	3908	61	GNU C++14	-	-	-	-	-	-	-	-
28896789	177	-	62466464	12	31	GNU C++14	62473207	12	31	GNU C++14	62478513	16	31	GNU C++14	62486423	6800	202	GNU C++14	62501694	1576	62	GNU C++14	-	-	-	-	-	-	-	-
28921516	178	Босния и Герцеговина	62465101	12	31	GNU C++14	62469958	20	46	GNU C++14	62482978	12	31	GNU C++14	62488632	6052	904	GNU C++14	62497351	792	202	GNU C++14	-	-	-	-	-	-	-	-
28908054	179	China	-	-	-	-	-	-	-	-	-	-	-	-	62480399	15232	218	GNU C++14	62472915	380	61	GNU C++14	62496033	14672	62	GNU C++14	-	-	-	-
28900664	180	-	62471787	12	46	GNU C++17	62490467	172	30	GNU C++17	NO	-	-	-	-	-	-	-	62488624	5568	62	GNU C++17	-	-	-	-	62483460	10312	343	GNU C++17
28933144	181	-	62465674	16	31	GNU C++14	62468883	16	30	GNU C++14	62488653	12	31	GNU C++14	62487375	12288	233	GNU C++14	62494388	2364	139	GNU C++14	-	-	-	-	-	-	-	-
28898109	182	China	62464891	12	31	GNU C++17	62471681	12	31	GNU C++17	62484201	12	31	GNU C++17	62483471	10728	202	GNU C++17	62493470	800	62	GNU C++17	-	-	-	-	-	-	-	-
28915492	183	Россия	62465404	12	46	GNU C++17	62472887	20	31	GNU C++17	62483274	12	31	GNU C++17	62490803	9220	218	GNU C++17	62495768	7672	93	GNU C++17	-	-	-	-	-	-	-	-
28927708	184	Индия	62468032	12	31	GNU C++14	62465204	16	30	GNU C++14	62476569	12	31	GNU C++14	62491846	9284	202	GNU C++14	62499977	800	62	GNU C++14	-	-	-	-	-	-	-	-
28910245	185	Россия	62464070	12	31	GNU C++17	62468355	12	31	GNU C++17	62479544	8	31	GNU C++17	62486676	18612	373	GNU C++17	62497118	4100	93	GNU C++17	-	-	-	-	-	-	-	-
28911518	186	China	62463732	8	31	GNU C++11	62467765	16	46	GNU C++11	62492371	12	156	GNU C++17	62493441	18308	888	GNU C++17	62490156	1580	217	GNU C++17	NO	-	-	-	-	-	-	-
28935299	187	Syria	62464173	16	31	GNU C++14	62468965	12	31	GNU C++14	62487813	504	31	GNU C++14	62491477	9160	264	GNU C++14	62494173	796	78	GNU C++14	-	-	-	-	-	-	-	-
28893085	188	United States	62463957	0	124	Java 8	62467873	0	124	Java 8	62476777	0	124	Java 8	62486994	69976	421	Java 8	62499363	0	202	Java 8	-	-	-	-	-	-	-	-
28893360	189	Armenia	-	-	-	-	62501261	10976	31	GNU C++17	NO	-	-	-	62498246	21184	296	GNU C++17	62489766	1580	62	GNU C++17	62483322	1776	61	GNU C++17	-	-	-	-
28933884	190	Croatia	62465296	8	31	GNU C++11	62495547	12	171	GNU C++11	62479838	12	109	GNU C++11	62485421	8500	156	GNU C++11	62492948	3944	109	GNU C++11	-	-	-	-	-	-	-	-
28934510	191	-	62464398	800	30	GNU C++14	62471516	804	46	GNU C++14	62481486	800	31	GNU C++14	62491072	23312	311	GNU C++14	62501562	1580	249	GNU C++14	-	-	-	-	-	-	-	-
28936447	192	China	62464725	12	31	GNU C++11	62470368	108	31	GNU C++11	62483462	16	46	GNU C++11	62487676	16452	77	GNU C++11	62495044	1576	124	GNU C++11	-	-	-	-	-	-	-	-
28907892	193	Индия	62464209	12	30	GNU C++17	62470725	8	31	GNU C++17	62480556	264	46	GNU C++17	62492937	25512	233	GNU C++17	62499437	8700	109	GNU C++17	-	-	-	-	-	-	-	-
28933258	194	South Korea	62464429	12	31	GNU C++17	62468211	12	46	GNU C++17	62488276	112	31	GNU C++17	62489100	3536	841	GNU C++17	62494830	404	218	GNU C++17	-	-	-	-	-	-	-	-
28914277	195	Tunisia	62464527	12	31	GNU C++17	62468860	12	31	GNU C++17	62484870	8	31	GNU C++17	62493855	62024	233	GNU C++17	62499718	14044	436	GNU C++17	-	-	-	-	-	-	-	-
28899054	196	-	62465239	8	46	GNU C++14	62472423	16	31	GNU C++14	62487651	12	31	GNU C++14	62485714	19812	202	GNU C++14	62498288	3712	93	GNU C++14	-	-	-	-	-	-	-	-
28934515	196	-	62464341	12	31	GNU C++11	62468768	16	46	GNU C++11	62493006	16	31	GNU C++11	62488922	19624	1123	GNU C++11	62496480	7164	373	GNU C++11	-	-	-	-	-	-	-	-
28931759	198	-	62467392	0	31	GNU C++11	62472769	0	31	GNU C++11	62481366	8	31	GNU C++17	62489092	10716	249	GNU C++17	62499901	1160	108	GNU C++17	-	-	-	-	-	-	-	-
28934920	199	Germany	62465225	20	124	Python 3	62469307	16	31	GNU C++17	62476288	12	46	GNU C++17	62489261	5132	187	GNU C++17	62499834	5804	108	GNU C++17	-	-	-	-	-	-	-	-
28903088	200	-	62466432	12	46	GNU C++11	62474802	12	31	GNU C++11	62479295	12	46	GNU C++11	62494370	23864	155	GNU C++11	62498031	1192	62	GNU C++11	-	-	-	-	-	-	-	-
28934240	201	-	62468369	8	31	GNU C++14	62474115	16	46	GNU C++14	62498653	12	46	GNU C++14	62484375	13080	280	GNU C++14	-	-	-	-	62494409	652	46	GNU C++14	-	-	-	-
28927259	202	China	62465090	12	31	GNU C++17	62470107	16	46	GNU C++17	62483965	8	46	GNU C++17	62492359	8740	280	GNU C++17	62499327	1732	62	GNU C++17	-	-	-	-	-	-	-	-
28895052	203	-	62469345	12	31	GNU C++11	62471388	12	62	GNU C++11	62491203	16	31	GNU C++11	62502248	45716	187	GNU C++11	-	-	-	-	-	-	-	-	62495342	8624	421	GNU C++11
28935893	204	Hungary	62471325	8	31	GNU C++11	62474801	12	46	GNU C++11	62480775	12	31	GNU C++11	62494137	4728	358	GNU C++11	62502187	2364	78	GNU C++11	-	-	-	-	-	-	-	-
28913627	205	Kazakhstan	62463960	12	30	GNU C++14	62467840	16	31	GNU C++14	62486351	12	31	GNU C++14	62491020	15940	202	GNU C++14	62498303	4148	109	GNU C++14	-	-	-	-	-	-	-	-
28897551	206	China	62464529	12	46	GNU C++11	62467133	12	46	GNU C++11	62478269	16	108	GNU C++11	62490288	13644	1076	GNU C++11	62498487	1576	249	GNU C++11	-	-	-	-	-	-	-	-
28896988	207	Taiwan	62463704	8	46	GNU C++17	62467677	8	31	GNU C++17	NO	-	-	-	62476784	19068	218	GNU C++17	62482408	10440	280	GNU C++17	-	-	-	-	-	-	-	-
28894540	208	-	62467787	12	31	GNU C++11	62473807	12	46	GNU C++11	-	-	-	-	-	-	-	-	62496820	5936	62	GNU C++11	-	-	-	-	62487955	15668	420	GNU C++11
28897165	209	China	62464791	8	31	GNU C++11	62469986	12	46	GNU C++11	62485884	12	31	GNU C++11	62492568	9780	327	GNU C++11	62498229	1576	93	GNU C++11	-	-	-	-	-	-	-	-
28929699	210	China	62465873	8	46	GNU C++11	62474322	20	31	GNU C++11	NO	-	-	-	-	-	-	-	62496256	800	61	GNU C++11	-	-	-	-	62489486	15672	436	GNU C++11
28907902	211	China	62466729	12	30	GNU C++14	62472553	12	31	GNU C++14	62485839	20	156	PyPy 3	62492965	8508	187	GNU C++14	62496236	804	62	GNU C++14	-	-	-	-	-	-	-	-
28925652	212	-	62464200	16	31	GNU C++17	62468164	20	30	GNU C++17	62488461	156	46	GNU C++17	62483974	12352	217	GNU C++17	62495329	800	62	GNU C++17	-	-	-	-	NO	-	-	-
28929620	213	China	62465203	16	31	GNU C++11	62473241	12	31	GNU C++11	NO	-	-	-	62487717	31304	93	GNU C++11	62471953	2364	46	GNU C++11	-	-	-	-	-	-	-	-
28928259	214	-	62464577	12	31	GNU C++11	62469178	16	31	GNU C++11	62481776	12	31	GNU C++11	62495789	6272	139	GNU C++11	62499320	1572	61	GNU C++11	-	-	-	-	-	-	-	-
28935015	215	United States	62467222	8	31	GNU C++11	62472550	8	46	GNU C++11	62493682	12	31	GNU C++11	62490266	14896	374	GNU C++11	62501263	796	93	GNU C++11	-	-	-	-	-	-	-	-
28933559	216	Индия	62464758	7840	46	GNU C++14	62469206	7840	46	GNU C++14	62487424	796	46	GNU C++14	62493832	62816	218	GNU C++14	62501533	10192	249	GNU C++14	-	-	-	-	-	-	-	-
28926138	217	-	62465113	0	31	GNU C++11	62468740	0	31	GNU C++11	62482677	0	31	GNU C++11	62494936	5032	140	GNU C++11	62500371	1128	171	GNU C++11	-	-	-	-	-	-	-	-
28930069	218	-	62463707	12	46	GNU C++14	62468509	20	31	GNU C++14	62478190	12	46	GNU C++17	62487361	18628	280	GNU C++17	62492740	3912	62	GNU C++17	-	-	-	-	-	-	-	-
28935221	219	Iraq	62463661	12	31	GNU C++11	62467414	12	31	GNU C++11	NO	-	-	-	62480218	23744	108	GNU C++11	62483699	3184	78	GNU C++11	NO	-	-	-	-	-	-	-
28909299	220	Kazakhstan	62464217	14104	46	GNU C++14	62468020	14112	31	GNU C++14	NO	-	-	-	62481542	26780	187	GNU C++14	62477893	11764	218	GNU C++14	NO	-	-	-	-	-	-	-
28934232	221	Индия	62473082	12	31	GNU C++14	62483748	12	31	GNU C++14	62479879	12	31	GNU C++14	62495064	8820	265	GNU C++14	62502254	400	62	GNU C++14	-	-	-	-	-	-	-	-
28934528	222	-	62493556	8	30	GNU C++14	62482797	16	46	GNU C++14	NO	-	-	-	62478042	10860	264	GNU C++14	62474008	4112	93	GNU C++14	-	-	-	-	-	-	-	-
28901623	223	China	62465592	28	124	Python 3	62470705	1928	187	PyPy 3	62499236	12	31	GNU C++17	62488196	8380	296	GNU C++17	62495813	1188	311	GNU C++17	-	-	-	-	-	-	-	-
28895249	224	Бангладеш	62476273	16	31	GNU C++14	62477906	12	31	GNU C++14	NO	-	-	-	62486806	23272	327	GNU C++14	62473819	6276	358	GNU C++14	NO	-	-	-	-	-	-	-
28918726	225	Бангладеш	62485471	12	31	GNU C++11	62487275	16	31	GNU C++11	-	-	-	-	62483292	17612	296	GNU C++11	62471999	5520	108	GNU C++11	-	-	-	-	-	-	-	-
28930802	226	Индия	62463794	8	46	GNU C++14	62466987	12	31	GNU C++14	62500044	12	31	GNU C++14	62491305	9196	218	GNU C++14	62497934	796	77	GNU C++14	-	-	-	-	-	-	-	-
28934988	227	-	62466247	12	31	GNU C++11	62469701	12	46	GNU C++11	NO	-	-	-	62477322	9408	202	GNU C++11	62484417	1188	46	GNU C++11	-	-	-	-	-	-	-	-
28934948	228	-	62465620	40	155	PyPy 3	62469963	220	156	PyPy 3	62500628	1416	155	PyPy 3	62490162	21980	1591	PyPy 3	62496644	16352	358	PyPy 3	-	-	-	-	-	-	-	-
28934897	229	China	62465492	12	31	GNU C++17	62472722	16	31	GNU C++17	62485731	12	31	GNU C++17	62490720	11832	265	GNU C++17	62500457	1584	93	GNU C++17	-	-	-	-	-	-	-	-
28915393	230	Iran	62464123	12	31	GNU C++14	62469105	20	46	GNU C++14	NO	-	-	-	62485295	112156	343	GNU C++14	62482096	15136	202	GNU C++14	-	-	-	-	-	-	-	-
28929144	231	-	62464568	12	31	GNU C++11	62469294	16	31	GNU C++11	NO	-	-	-	NO	-	-	-	62483282	1948	78	GNU C++11	62497793	600	62	GNU C++11	-	-	-	-
28931275	232	-	62466002	0	31	GNU C++14	62471348	0	46	GNU C++11	NO	-	-	-	62484163	14836	280	GNU C++14	62479948	6248	109	GNU C++14	-	-	-	-	-	-	-	-
28899974	233	Germany	62463668	8	46	GNU C++17	62467757	16	31	GNU C++17	NO	-	-	-	62480397	4884	249	GNU C++17	62486445	3700	93	GNU C++17	-	-	-	-	-	-	-	-
28934384	233	Россия	62468388	8	31	GNU C++14	62500071	6280	46	GNU C++14	62483905	12	140	PyPy 2	62491444	41644	327	GNU C++14	62495604	800	62	GNU C++14	NO	-	-	-	-	-	-	-
28914097	235	-	62465883	12	46	GNU C++14	62469581	16	31	GNU C++14	NO	-	-	-	62480741	13108	249	GNU C++14	62485581	408	62	GNU C++14	NO	-	-	-	-	-	-	-
28936019	236	-	62468318	12	31	GNU C++17	62482833	112	46	GNU C++17	NO	-	-	-	62477163	12680	374	GNU C++17	62483308	4148	124	GNU C++17	-	-	-	-	-	-	-	-
28916727	237	Индия	62464721	160	46	GNU C++17	62473290	20	46	GNU C++17	NO	-	-	-	62488135	12432	873	GNU C++17	62480243	1580	389	GNU C++17	-	-	-	-	-	-	-	-
28920879	238	Jordan	62464431	12	31	GNU C++17	62467539	20	46	GNU C++17	NO	-	-	-	62481191	24440	327	GNU C++17	NO	-	-	-	-	-	-	-	62495134	19588	498	GNU C++17
28934409	239	Poland	62464784	12	46	GNU C++14	62468305	12	46	GNU C++14	NO	-	-	-	62480448	31488	296	GNU C++14	62485980	800	62	GNU C++14	NO	-	-	-	-	-	-	-
28933517	239	Индия	62464171	12	31	GNU C++14	62467661	12	31	GNU C++14	NO	-	-	-	62482538	28068	218	GNU C++14	62484619	784	62	GNU C++14	-	-	-	-	-	-	-	-
28892918	241	Ukraine	62464057	12	31	GNU C++14	62467556	12	31	GNU C++14	-	-	-	-	62476895	9152	202	GNU C++14	62490283	396	62	GNU C++14	NO	-	-	-	-	-	-	-
28936106	242	-	62464884	20	31	GNU C++17	62470527	20	31	GNU C++17	-	-	-	-	62481276	17772	296	GNU C++17	62486784	4148	93	GNU C++17	-	-	-	-	-	-	-	-
28907862	243	Индия	62475646	12	30	GNU C++17	62477976	12	31	GNU C++17	NO	-	-	-	62496363	15448	218	GNU C++17	62471820	4152	109	GNU C++17	-	-	-	-	-	-	-	-
28932489	244	Vietnam	62463658	12	46	GNU C++17	62466939	8	46	GNU C++17	NO	-	-	-	62482792	8468	265	GNU C++17	62486879	796	202	GNU C++17	-	-	-	-	-	-	-	-
28898451	245	Россия	62463907	12	31	GNU C++17	62469941	12	46	GNU C++17	NO	-	-	-	62480695	13256	217	GNU C++17	62487674	6976	109	GNU C++17	NO	-	-	-	-	-	-	-
28930433	246	-	62463670	8	31	GNU C++17	62467550	12	31	GNU C++17	NO	-	-	-	62487283	25652	233	GNU C++17	62482362	796	62	GNU C++17	-	-	-	-	-	-	-	-
28904365	247	China	62470612	12	31	GNU C++11	62472037	8	46	GNU C++11	NO	-	-	-	62494555	14492	140	GNU C++11	62476880	2368	295	GNU C++11	-	-	-	-	-	-	-	-
28894977	248	Kazakhstan	62464532	12	46	GNU C++17	62472685	2364	31	GNU C++17	NO	-	-	-	62491662	33992	249	GNU C++17	62477210	2364	62	GNU C++17	-	-	-	-	-	-	-	-
28892518	249	Poland	62463773	20	46	GNU C++17	62469893	116	46	GNU C++17	NO	-	-	-	62479966	8876	187	GNU C++17	62487859	1584	77	GNU C++17	NO	-	-	-	-	-	-	-
28934554	250	-	62464045	28	155	PyPy 3	62467547	232	171	PyPy 3	NO	-	-	-	62481245	23080	1497	PyPy 3	62488964	11288	312	PyPy 3	-	-	-	-	-	-	-	-
28936134	251	Vietnam	62464649	12	46	GNU C++14	62469304	16	31	GNU C++14	NO	-	-	-	62481006	15456	327	GNU C++14	62487419	804	77	GNU C++14	NO	-	-	-	-	-	-	-
28926751	251	Индия	62466657	31328	31	GNU C++17	62470536	31328	31	GNU C++17	NO	-	-	-	62482606	9644	280	GNU C++17	62487123	792	1341	GNU C++17	-	-	-	-	-	-	-	-
28897643	253	Россия	62463644	16	31	GNU C++17	62467658	12	31	GNU C++17	NO	-	-	-	62479954	21100	468	GNU C++17	62486047	1592	639	GNU C++17	NO	-	-	-	-	-	-	-
28895741	254	Индия	62463828	16	31	GNU C++14	62466595	20	46	GNU C++14	NO	-	-	-	62479999	11900	280	GNU C++14	62488257	2364	343	GNU C++14	-	-	-	-	-	-	-	-
28934888	255	-	62474883	12	31	GNU C++11	62476863	12	31	GNU C++11	NO	-	-	-	NO	-	-	-	62500050	6272	249	GNU C++11	-	-	-	-	62493233	15668	436	GNU C++11
28894652	256	Vietnam	62464155	8	46	GNU C++14	62468446	12	46	GNU C++14	-	-	-	-	62479422	44796	249	GNU C++14	62489990	800	77	GNU C++14	-	-	-	-	-	-	-	-
28907349	257	Syria	62465305	12	31	GNU C++11	62469061	12	31	GNU C++11	NO	-	-	-	62481796	9540	404	GNU C++11	62488051	1560	93	GNU C++11	NO	-	-	-	-	-	-	-
28931245	258	Россия	62463588	12	31	GNU C++11	62465365	12	46	GNU C++11	NO	-	-	-	62479645	21544	1107	GNU C++11	62487892	3564	296	GNU C++11	-	-	-	-	-	-	-	-
28899394	259	Индия	62464542	12	31	GNU C++17	62468184	12	31	GNU C++17	NO	-	-	-	62482242	15476	950	GNU C++17	62488789	796	202	GNU C++17	-	-	-	-	-	-	-	-
28933704	260	-	62473090	12	31	GNU C++17	62480175	16	46	GNU C++17	NO	-	-	-	62471464	5512	234	GNU C++11	62490838	404	62	GNU C++17	-	-	-	-	-	-	-	-
28899114	261	Россия	62463682	12	31	GNU C++17	62466961	16	31	GNU C++17	NO	-	-	-	62481161	8472	327	GNU C++17	62489247	11172	202	GNU C++17	-	-	-	-	-	-	-	-
28903010	262	Россия	62463647	12	31	GNU C++17	62466948	16	31	GNU C++17	NO	-	-	-	62480160	7996	265	GNU C++17	62490116	8852	139	GNU C++17	-	-	-	-	-	-	-	-
28934072	263	Бангладеш	62463721	12	46	GNU C++14	62466952	8	30	GNU C++14	NO	-	-	-	62491028	13468	265	GNU C++14	62484088	2268	62	GNU C++14	-	-	-	-	-	-	-	-
