A_name,B_name,A_vec,B_vec
28931405_62465345,28931405_62470726,"[-0.70279557  0.18642338 -0.22657427  0.02968223  0.06882023 -0.1314621
  0.13940325  0.2437061  -0.26372296 -0.10566672  0.05693706 -0.35767305
 -0.03099223 -0.08001532  0.3829547  -0.03137209 -0.2476451  -0.11187953
 -0.1176156   0.29928944 -0.20141093  0.04384349  0.37335587 -0.18164921
 -0.08602147 -0.1157303   0.00524424  0.02582097 -0.01660819  0.5918397
  0.12191163 -0.09867349 -0.05634624 -0.05296629 -0.19652876  0.04392799
 -0.18705435 -0.09396224  0.1381704  -0.30886948 -0.13429628 -0.17469297
  0.28128698  0.22857684 -0.05223789  0.0770471   0.02546257  0.32658398
 -0.3020219  -0.08960144 -0.04528483  0.04228413  0.06154751 -0.28732836
 -0.1572395   0.04769802  0.20803571  0.31984526  0.01883129  0.12488694
  0.27239877  0.08132003  0.27718532  0.009673    0.21830353 -0.07939089
 -0.32637203 -0.2971438   0.14610791  0.17821024 -0.00115855  0.46002254
  0.113346    0.05162675  0.27684677  0.18344367  0.140506   -0.2979814
  0.03722128  0.09741385 -0.11101009  0.1782091  -0.26060566  0.17141256
  0.03470047  0.05170758 -0.01734152 -0.17141172 -0.05428912  0.40954843
 -0.06366    -0.15032212 -0.05394642 -0.1106478  -0.12839283  0.05363528
  0.28072667  0.16172378 -0.3232122   0.15767157]","[-3.33809942e-01  3.90354022e-02 -4.12060410e-01  2.02961847e-01
 -1.27660809e-02 -7.98540488e-02  5.17775953e-01  1.60040826e-01
 -2.70035237e-01  2.56709695e-01 -1.30161420e-01 -1.13333687e-01
 -1.14740409e-01  3.82710546e-01  2.71538854e-01  3.88171747e-02
 -2.18349576e-01 -3.03234220e-01  6.09859414e-02  2.83803999e-01
  1.97821543e-01  1.75979480e-01  2.24324480e-01 -1.94406062e-01
 -1.14966460e-01 -1.73532218e-02  7.45080188e-02 -1.26337215e-01
  4.96522516e-01  2.98787862e-01  8.92183706e-02 -3.00284233e-02
 -5.56881987e-02 -1.22642875e-01 -3.80028963e-01  7.10941106e-02
 -7.63971210e-02 -9.89517942e-03 -2.56606955e-02 -4.47316229e-01
  7.47388750e-02 -8.19348097e-02  3.20752978e-01  1.85703993e-01
 -1.03986062e-01  2.10456803e-01 -1.26377165e-01  1.02780327e-01
 -1.90026402e-01 -1.05791502e-01 -1.58756867e-01  2.11310107e-03
  2.99591497e-02 -2.72257686e-01 -1.02992728e-01 -1.49406537e-01
  2.07200348e-01  2.73027092e-01 -1.38069302e-01  2.95111574e-02
  1.64089754e-01 -4.04217243e-02  1.90325722e-01  2.97663603e-02
  2.71038622e-01  1.22922175e-02 -9.34856534e-02 -3.70588183e-01
  1.86987057e-01 -7.84277469e-02  4.40469803e-03  1.72388792e-01
  2.88169801e-01 -2.41321325e-01  9.36453762e-06  3.14824358e-02
  2.72331089e-01 -1.31705850e-01 -1.53195057e-02  1.45389006e-01
 -9.08518210e-03  1.58026576e-01  1.34316668e-01  9.96488184e-02
  1.31511971e-01  1.73485011e-01 -1.91093534e-01 -6.70765489e-02
 -6.62524179e-02  2.70254910e-01  1.13961414e-01 -2.42799208e-01
  1.25753909e-01  5.75029552e-02 -1.05125591e-01 -3.59593704e-02
  2.67094523e-01  4.19369414e-02 -2.01078236e-01  4.85377759e-02]"
28932526_62466223,28932526_62474575,,
28935797_62464044,28935797_62469457,,
28932160_62463823,28932160_62466599,"[-0.29592073  0.5503873  -0.00702969  0.1432224   0.41756305  0.04943545
  0.12803173 -0.15509656  0.11354073  0.04067283 -0.33798876 -0.29817745
  0.08467162 -0.41342145  0.01860357 -0.10653974 -0.2079413   0.21034609
  0.00851304  0.15495808 -0.24760665 -0.14484873  0.21337055  0.02376195
  0.17051774  0.11241038  0.3909668  -0.01994952  0.14766298  0.28454003
  0.37217742 -0.34895304  0.22451092  0.12334607  0.09306154  0.01139577
 -0.18190211  0.09732642 -0.15224627  0.07499784 -0.21426928 -0.10100017
  0.2962848  -0.15516198 -0.2219629  -0.0594942   0.13199738  0.14232403
  0.05847356  0.22223498 -0.09895635 -0.09913924 -0.18881357 -0.11620674
 -0.05425304  0.15986969  0.29906052  0.30009618  0.23056795 -0.03532519
  0.01037881  0.25925225  0.24413271  0.01913774  0.13045561 -0.08949324
  0.01270512 -0.4869678  -0.12818593 -0.06605659  0.11634228  0.02872536
  0.27223974 -0.14049113 -0.00261824  0.05206671  0.05658007 -0.34778607
  0.27102923  0.0721856  -0.08435749  0.23214902 -0.14928599  0.09597635
 -0.00505325  0.05326185 -0.21463399 -0.20733754 -0.07302961  0.3423745
 -0.4721686  -0.24615675 -0.13945743  0.10837387  0.18371658  0.08478824
  0.346817    0.19167535 -0.24444616 -0.19983488]","[-1.06332451e-01  2.76383698e-01 -2.20631287e-01  2.18927301e-02
  3.45953166e-01 -1.77644920e-02  1.95108995e-01 -1.76467150e-02
  1.38401225e-01  1.86178133e-01 -2.65735954e-01  6.14158697e-02
  1.98866092e-02 -3.05538058e-01 -7.11986125e-02 -3.76190059e-04
 -5.49174026e-02  2.91565388e-01  1.24196194e-01  4.08304483e-02
  1.66611195e-01 -1.33990765e-01  7.40979388e-02  5.67975752e-02
  3.55555892e-01  2.85350382e-01  2.25731179e-01 -1.96850389e-01
  1.82677463e-01 -8.70876983e-02  3.05988312e-01 -4.43806738e-01
 -2.97554702e-01  3.65791410e-01  1.73831999e-01 -1.52900070e-01
 -3.31704654e-02  5.86607531e-02 -2.12144867e-01  2.54569083e-01
 -1.42685547e-01  4.84627560e-02  1.51359037e-01 -1.41699806e-01
 -5.13736784e-01 -3.41555476e-02 -9.70886946e-02  4.97283451e-02
 -2.83547878e-01  2.00810730e-02 -1.03256870e-02  1.44117817e-01
 -2.34019905e-01 -3.83634955e-01 -1.10272102e-01 -5.43871485e-02
  1.58088550e-01  2.16776669e-01  8.21887776e-02 -9.68225766e-03
 -1.52872384e-01  2.59593427e-01  1.03646249e-01  5.02009504e-02
  1.93197243e-02 -2.89219022e-02  1.18731722e-01 -1.60332724e-01
 -1.81051701e-01 -3.90724838e-01 -6.93142265e-02 -4.13062185e-01
  4.50769603e-01  3.45201552e-01 -9.98473987e-02  3.34770471e-01
  1.85540766e-01 -1.76628157e-01 -2.60667980e-01  4.72216100e-01
  1.91926330e-01 -1.13399826e-01  6.51483685e-02  8.00055563e-02
  8.10794681e-02 -1.58999160e-01 -1.38552442e-01 -1.18005425e-01
 -2.69280404e-01  1.81728005e-01 -6.25455737e-01 -4.33039367e-01
 -4.93465811e-01  2.06367180e-01  1.46832168e-01  2.19578132e-01
  1.53746814e-01 -5.81047796e-02 -4.90461230e-01 -2.48617098e-01]"
28932760_62464705,28932760_62470459,"[-3.56249392e-01  2.28852794e-01  1.43199787e-01  6.63447261e-01
  2.45233476e-02 -1.94002427e-02  4.64567512e-01 -5.29206097e-01
  1.74650893e-01 -1.20323762e-01 -3.36488098e-01  7.09555894e-02
  2.84886062e-01 -1.41026452e-01 -7.48870522e-02  9.28120092e-02
  3.85459848e-02  1.53923761e-02  2.48523384e-01  1.57422468e-01
 -1.48701876e-01  2.44207233e-01  2.37124801e-01  3.18831727e-02
  8.10267851e-02 -3.68623167e-01  2.63808280e-01 -8.34970400e-02
  3.80214781e-01  6.64568646e-03  1.07159257e-01  2.80669063e-01
  7.78081939e-02  1.81455657e-01 -5.09846322e-02 -1.02620631e-01
  4.55209566e-03 -2.14112014e-01 -1.69247359e-01 -2.85953283e-01
 -1.65953025e-01  5.16360477e-02 -2.10072249e-04  2.16001663e-02
 -2.34171003e-01 -3.73840570e-01 -9.96272266e-02 -1.29222840e-01
 -2.75620818e-01 -5.49365640e-01 -4.08025645e-02 -1.65943950e-01
 -4.12395298e-01 -7.61046335e-02 -6.91211643e-03  1.24077916e-01
  2.06268460e-01  1.98040098e-01  1.90619215e-01  1.03266999e-01
  3.12468469e-01 -7.97153786e-02  4.50914025e-01  8.77169743e-02
  8.86377767e-02 -2.30080336e-01 -9.77916792e-02 -2.26989388e-01
 -3.90964031e-01 -1.24549784e-01 -2.71205038e-01  2.75398254e-01
  4.14676070e-01 -3.80350024e-01  1.05352372e-01  4.16731313e-02
  4.92117256e-01 -2.39470735e-01 -1.37943462e-01  2.34684110e-01
  1.45533681e-01 -1.79040596e-01 -2.20976695e-01 -2.00868901e-02
 -5.66045865e-02  1.14986800e-01 -1.86716169e-01 -9.31402892e-02
 -1.14351787e-01 -1.41680555e-03  2.82780882e-02 -4.88699555e-01
  2.59990960e-01 -6.03299029e-02 -1.34788528e-01  1.70486704e-01
 -1.59215391e-01 -6.85972497e-02 -5.77599525e-01  3.96608323e-01]","[-0.15546119  0.07798623  0.04354213  0.66213995 -0.1511193  -0.05588127
  0.5780562  -0.2268291   0.12332719  0.02865808 -0.27005407  0.32781285
  0.23118815  0.13401414 -0.16968088  0.17296253  0.06542295  0.02078144
  0.30854505  0.12617177  0.04769693  0.28127873  0.12667686  0.18322806
  0.03992976 -0.2757661   0.14901736 -0.01416117  0.55753297 -0.08689872
 -0.10256191  0.35873485 -0.24335173  0.26326454 -0.11460932 -0.13514459
 -0.01383364 -0.2401619  -0.12649067 -0.40514842 -0.10110047  0.13989562
  0.03647561  0.0386633  -0.23735638 -0.22059071 -0.05534808 -0.21570042
 -0.3387765  -0.45832467 -0.09401646 -0.10368091 -0.33355162 -0.2399326
 -0.03570472  0.03364807  0.23771662  0.16609378  0.11425215  0.03394162
  0.23462859 -0.12945147  0.3048367  -0.01223026  0.06334859 -0.06805042
  0.069406   -0.13736524 -0.2824734  -0.19962041 -0.2030189   0.21643892
  0.535125   -0.30379248 -0.06190011  0.01848018  0.54568976 -0.01342349
 -0.17071958  0.2863192   0.09581058 -0.32431155 -0.10249602 -0.01464924
 -0.02919775  0.10302743 -0.22539105 -0.06709351 -0.14134954 -0.02966132
  0.04601208 -0.59441113  0.2779897   0.00445292 -0.20196794 -0.00630897
 -0.23258372 -0.2883117  -0.45272896  0.3874768 ]"
28912984_62467607,28912984_62472952,,
28931520_62464455,28931520_62470832,"[-4.64750230e-01  2.48337016e-01 -3.46913993e-01  2.71150887e-01
 -1.85710400e-01  9.86170098e-02 -7.39075197e-03 -2.00864926e-01
 -2.76265770e-01  1.69832900e-01 -4.15169120e-01 -5.49203038e-01
  1.73922867e-01 -3.86315286e-02  6.50271654e-01 -1.40320361e-01
 -8.14205501e-03 -1.17605880e-01 -8.68109763e-02  3.82514030e-01
  1.46271095e-01 -6.92447349e-02  4.82024550e-02 -3.79388899e-01
  1.40911698e-01  2.17823654e-01  6.76864013e-02 -1.84686095e-01
  4.77091432e-01  2.56444007e-01  2.61607438e-01  4.19674208e-03
  3.04508150e-01 -6.00771122e-02 -2.19194919e-01  1.29187750e-02
 -1.39082819e-01 -1.98911503e-01  1.69946172e-04 -7.64395744e-02
  4.02417853e-02 -3.69679816e-02  9.43881050e-02  3.54824774e-02
 -1.03569493e-01  1.45402461e-01 -2.76388973e-01 -1.04797356e-01
  1.35163637e-02 -3.60637158e-01 -2.98389435e-01 -3.19167733e-01
  2.10930169e-01 -4.33845446e-02  1.86922029e-01 -1.29828393e-01
 -4.06977907e-02  2.30850264e-01  1.09516181e-01 -1.05435662e-01
  2.64645755e-01  1.67263269e-01  1.83470491e-02  2.00621381e-01
  2.41384864e-01 -1.44638587e-02 -1.82957277e-01 -4.53024089e-01
  1.08877964e-01 -6.96004853e-02 -5.11770487e-01  2.55211666e-02
  2.47362047e-01 -4.50941235e-01  4.39364046e-01 -1.11972056e-01
  3.20093155e-01 -6.90188855e-02 -4.56081517e-02  2.51255721e-01
 -4.08773929e-01  2.68591195e-02  9.02689546e-02 -1.37071833e-02
  1.08719893e-01  1.52062103e-01 -8.07935372e-02 -1.47051051e-01
 -2.63197631e-01  5.54457128e-01  5.88053092e-02 -2.19914407e-01
  8.21380019e-02  3.11124325e-01  4.92740870e-02 -1.21113263e-01
  2.27273419e-01  3.00163567e-01 -1.06954709e-01  8.35357606e-02]","[-0.41872686  0.07413859 -0.52896136  0.19642383 -0.22694811  0.13114229
  0.00271663 -0.06000602 -0.16465074  0.17198403 -0.34875506 -0.53524584
  0.10569373  0.04193335  0.48283032 -0.09597256 -0.11008386 -0.20380437
 -0.03511683  0.2920988   0.35069042 -0.03539646  0.07676005 -0.46829176
  0.1878567   0.24177012  0.11368562 -0.14020905  0.5004504   0.25065032
  0.13459092  0.04250969  0.0390755  -0.09899192 -0.11890924 -0.06303068
 -0.07977304 -0.20496011  0.07935243 -0.07357606  0.11178668 -0.11562908
  0.07559953  0.05559167 -0.12260748  0.1374928  -0.37179756 -0.14560674
 -0.07946768 -0.43267086 -0.27143764 -0.14418161  0.11729343 -0.21308513
  0.21585482 -0.09276045 -0.08494871  0.14925018  0.09654246 -0.09623029
  0.2499911   0.07899182 -0.01470335  0.17969356  0.07144312  0.00694
 -0.20265372 -0.28516287  0.08802251 -0.19371644 -0.45362443 -0.06534358
  0.3835212  -0.2469033   0.3566168  -0.05786725  0.25786853 -0.02722748
 -0.27690935  0.20951107 -0.23493783 -0.02370315  0.13288358  0.06316056
  0.10363659  0.08746574 -0.07934324 -0.17617445 -0.28659657  0.5876095
  0.02103127 -0.2942855  -0.02667399  0.32296538  0.04560616 -0.05203422
  0.23334688  0.1496768  -0.23969434 -0.03411115]"
28933665_62464028,28933665_62466662,"[-0.7458862   0.25061125 -0.10397692 -0.2219247   0.00685151 -0.08800717
 -0.0992527   0.31083024 -0.06155466 -0.01307577  0.24051176 -0.35008457
  0.13503388 -0.45237815  0.23507863  0.07692455 -0.2194617   0.3260657
  0.08497514  0.11511148 -0.09619111  0.17726658  0.60394645 -0.19464247
 -0.03475811  0.03195627  0.10426414  0.03628757 -0.25965694  0.6401331
 -0.08792739 -0.14180636  0.04463738  0.13047025 -0.12280113 -0.04440708
 -0.14747557 -0.1809293   0.03489991 -0.13217494 -0.05708317 -0.14603561
  0.2452875   0.08300678 -0.14043291 -0.21127236  0.06111159  0.3042908
 -0.45133188 -0.19749874  0.08220427  0.07059442 -0.14906086 -0.1556191
 -0.1809515   0.02817331  0.33014572  0.02496876 -0.07247115  0.37290958
  0.2632106  -0.03749298  0.22249103 -0.25691742  0.20027444 -0.09345108
 -0.11883918 -0.3077155   0.00180812  0.12864758 -0.16243294  0.52817345
 -0.01419331  0.12037306  0.3050756   0.29088745 -0.06841695 -0.36439463
 -0.03318017 -0.03202261 -0.25692463  0.1342041  -0.4205016   0.17085978
  0.03340973  0.17879674  0.06205523 -0.3708141   0.08094047  0.3412568
 -0.25045753 -0.06407019 -0.04826908 -0.07586078 -0.00435557  0.29952604
  0.3287235   0.1894568  -0.4476007   0.30026275]","[-0.5318953   0.32087123 -0.07587034 -0.02191637 -0.17505191  0.02974708
 -0.16779225  0.43978113  0.02531653  0.17725813  0.09455862 -0.27387458
  0.23379451 -0.4411801   0.07747489 -0.12781256 -0.36954862  0.24597824
  0.18769598  0.11428254 -0.07891069 -0.25167838  0.20575452 -0.32021245
  0.07131462  0.12802152  0.33988774  0.075886    0.23914501  0.12389404
 -0.02973648 -0.3293464  -0.24465941 -0.1314912   0.07195835 -0.19964235
 -0.15249339  0.1376326   0.05492952 -0.16117756  0.13608278  0.10365368
  0.13470407 -0.35741386  0.2821127  -0.00639459  0.19528936 -0.10402656
  0.06673622 -0.13304687  0.06412587  0.16806279  0.01110066 -0.4308563
 -0.30988613  0.03594843  0.18649952  0.32989267  0.15894482 -0.164663
 -0.09213944  0.05285789 -0.08455745 -0.17783721 -0.03088138  0.15321022
  0.220903   -0.5751959  -0.09258169 -0.14683595 -0.267503    0.02277694
  0.2084664  -0.15408465  0.21364637  0.40548337  0.14301756 -0.019309
  0.01926199  0.17007104 -0.08737078  0.2779181  -0.15682445 -0.04709649
  0.08750538  0.12127451 -0.12126701 -0.36563522 -0.15639834  0.35711783
 -0.40343615 -0.40863827  0.11124256  0.00925132  0.08137475  0.01294882
  0.44554174  0.16391282  0.04354209 -0.09806514]"
28932086_62468131,28932086_62474923,,
28936150_62464541,28936150_62471821,,
28925652_62464200,28925652_62468164,,
28935228_62464996,28935228_62466091,"[-0.62637585  0.42737347 -0.14890951  0.20545034  0.2575552   0.0906335
  0.28808117 -0.15538044 -0.01465672 -0.04626257 -0.02386051 -0.39753455
 -0.03573408 -0.03372503 -0.0625075  -0.06359419 -0.291835    0.09578701
  0.32088855  0.2756644  -0.15336454 -0.03115612  0.1882462  -0.20512551
 -0.17922135  0.061992    0.27110684 -0.06936365 -0.02841085  0.10564381
  0.3226018  -0.30675545  0.08702758 -0.20868762  0.02904557 -0.09960952
 -0.32762623 -0.07987267 -0.22400984 -0.18485016  0.01714797 -0.11842585
  0.10701098 -0.01578301 -0.2911194   0.15313327  0.29637894  0.23250806
 -0.12296573 -0.26341474  0.02851689 -0.06886185 -0.18704256  0.06578526
 -0.14637832  0.13405739  0.19976905  0.48857436 -0.06971676  0.21062638
  0.04345014 -0.20389691  0.08312509  0.04850809  0.39423347 -0.20792274
  0.17621751 -0.44675335 -0.24091057 -0.12157488  0.21171823  0.24757501
  0.19191405 -0.17773792  0.16154444  0.27326635  0.30856997  0.07390525
  0.1718649  -0.03062337  0.06901996 -0.03464823  0.06267865  0.13710982
  0.11421649  0.06141156 -0.04893832 -0.07447869  0.04533598  0.11745407
 -0.07645625 -0.34860262  0.0938249   0.02755317  0.09186237  0.11983487
  0.26149192  0.08749788 -0.24091665 -0.03754408]","[-0.52008796  0.090404   -0.10409818  0.02194202 -0.03809645  0.1524568
  0.29831707  0.229174   -0.10036693  0.24453124  0.03765472 -0.04523139
 -0.08842601 -0.11565496  0.10273146 -0.10129444  0.20342013  0.19014676
  0.36418858  0.15996803  0.12749708 -0.30415115  0.04732477 -0.3520927
 -0.10616243  0.20449327 -0.26387808  0.10016152  0.06220249 -0.07564846
  0.20959064 -0.44357395 -0.25895387 -0.00767236  0.09250591 -0.19819833
 -0.03844933  0.14190732  0.00235572 -0.0894049   0.09467292  0.07824765
  0.14170316 -0.02017625  0.01631403  0.01314224  0.27345216  0.13620278
 -0.25541443 -0.1915428  -0.15581316 -0.05105803  0.2603984  -0.25752407
 -0.06967671 -0.07424483  0.01006008  0.53509355 -0.16740067 -0.00767664
 -0.14800099 -0.02709385  0.01152975 -0.03883898  0.35394558  0.03549928
  0.33294916 -0.1716735  -0.07111022 -0.13413283  0.13112386  0.04415068
  0.43632454  0.12610348  0.04342156  0.16919069  0.24962516  0.23599939
 -0.03544226  0.16160537  0.35027206 -0.06275027  0.22795042 -0.25884998
  0.09116098 -0.09383637 -0.07403225  0.0070185  -0.21502724 -0.00329195
 -0.0475121  -0.25602618  0.01988295  0.12624969  0.04050799  0.20156354
  0.24083208 -0.19215544 -0.09872831 -0.1729091 ]"
28912791_62468098,28912791_62473079,"[-0.45595807 -0.03076083 -0.32056892  0.2709874   0.4685967   0.07871743
  0.2583457  -0.31296912 -0.02578129 -0.01347553  0.02854624 -0.51977056
  0.09715411 -0.2277224   0.09986234 -0.32884705 -0.24428284 -0.15619673
  0.20487168  0.42449912 -0.07659345  0.12678006  0.30638468 -0.25521573
  0.00927222 -0.07444981  0.42242977 -0.04806823  0.00061513  0.25283012
  0.2734854  -0.15769704  0.09666049 -0.09639866 -0.03211392 -0.0392816
 -0.13003905 -0.12080111 -0.25458735 -0.03755961  0.14742969 -0.01790701
 -0.00376582  0.00989313 -0.07024057 -0.0979282   0.03939693  0.22348586
 -0.25444612 -0.45601985 -0.03360428 -0.1044293   0.04359691  0.20596738
 -0.19856592  0.01977233  0.15379101  0.28067657 -0.01596572  0.34756532
  0.18157157 -0.10340449  0.22612342  0.04194993  0.50153625 -0.22203355
 -0.07706222 -0.3872196  -0.22502962 -0.27341318 -0.15300514  0.23555507
  0.10136303 -0.24123599  0.528643    0.27244544  0.19047922 -0.08949506
  0.04697473  0.01837998 -0.00890621 -0.05474755 -0.1740014   0.09119997
  0.11951993  0.03787964  0.05715359  0.01337105  0.17048891  0.1882938
 -0.12571658 -0.24982257  0.21519998  0.01867325 -0.11698829  0.11096593
  0.15085553  0.20311116 -0.3994166   0.16007377]","[-0.35511968 -0.3065934  -0.2420394   0.24213797  0.12211598  0.2414804
  0.52645546 -0.00081368  0.01720206  0.10842457 -0.20319988 -0.21949573
 -0.0161127  -0.08789668  0.22850788 -0.2295041   0.22308111 -0.28810197
  0.14467488  0.31908673  0.358793   -0.10813673  0.1836289  -0.22605671
  0.41523474  0.23897123 -0.1637658   0.0525482   0.28577906 -0.16398726
  0.12444619 -0.08223257 -0.18130441  0.10037512 -0.07934598 -0.13718961
  0.00423358 -0.05136636  0.00365464  0.02534793  0.12268686 -0.04325389
 -0.22091353  0.14972755 -0.07856978  0.10585228 -0.11895126 -0.17555887
 -0.2397332  -0.49324313 -0.18166633 -0.00446956  0.26908585 -0.03309226
 -0.05417045 -0.10010696  0.07490502  0.02730361 -0.10598304  0.13871014
  0.13561885 -0.2522507   0.02988993  0.19243546  0.22211036 -0.00055553
 -0.1197686   0.13651402 -0.04401987 -0.25573742  0.02927818  0.01957081
  0.39558378  0.31768978  0.48270923  0.24316682  0.12232313 -0.06800039
 -0.20494983 -0.08455268  0.17893319 -0.14580745  0.17815833  0.11303812
 -0.1256998  -0.15807776  0.2885894   0.05137013 -0.01074841  0.3381664
 -0.17053151 -0.08167624 -0.4292467   0.154791    0.07745618 -0.02467055
 -0.28238976 -0.02797701 -0.39368322  0.16630058]"
28909624_62463602,28909624_62470032,,
28920818_62466652,28920818_62495251,"[-3.79808664e-01  2.32421726e-01 -2.72788763e-01  2.58423030e-01
  2.98369378e-01  9.05865207e-02  3.67442429e-01 -3.20349932e-01
 -1.37879461e-01 -1.86555505e-01 -8.09475631e-02  1.61464736e-01
 -2.41398122e-02  1.19056754e-01  5.26592992e-02 -2.88656831e-01
 -1.51841909e-01 -7.98128322e-02  4.72704560e-01  2.97983676e-01
  1.08418666e-01  2.30740041e-01  3.41025114e-01 -4.40743715e-01
 -3.89108472e-02 -1.56351961e-02  3.00689310e-01 -1.90459043e-01
  2.76619673e-01  3.56445789e-01  3.72285426e-01 -2.42375314e-01
  1.60605147e-01 -1.41653521e-02 -4.19978499e-01 -4.61829416e-02
 -1.46512598e-01 -1.30198359e-01 -5.25315762e-01  3.90198790e-02
 -3.71019915e-02  1.58329397e-01 -2.86660288e-02  6.56725243e-02
 -3.50172788e-01 -5.82219673e-06 -1.37029037e-01  2.52793521e-01
 -3.96880895e-01 -4.10526246e-01 -9.21795592e-02  2.43071839e-02
 -1.43720329e-01 -1.14219829e-01 -2.82331496e-01  5.21916598e-02
  2.90375113e-01  4.39174563e-01 -9.22579095e-02  3.64786208e-01
  1.75772861e-01  8.61755610e-02  3.22695255e-01 -5.04701324e-02
  2.86744118e-01 -8.47686976e-02 -4.28914987e-02 -6.47239923e-01
 -5.09575903e-01 -4.46112990e-01 -4.80796456e-01  1.01309784e-01
  3.71796370e-01 -1.25655234e-01  3.60575259e-01 -2.07872629e-01
  4.59746748e-01 -2.87726223e-01 -5.12773871e-01  2.88970113e-01
  9.77603272e-02 -2.63944685e-01  9.67592746e-03 -6.81099072e-02
 -1.56669572e-01  3.28773141e-01 -1.61450461e-01  1.25654340e-01
 -2.39292726e-01  2.47331798e-01 -1.92232311e-01 -4.99285787e-01
  1.31181329e-01 -2.48835451e-04  3.40577886e-02  1.10876381e-01
  1.55441061e-01  1.61542505e-01 -4.64514792e-01  1.47404596e-01]","[-0.16942546 -0.00187167 -0.37302622  0.09261431  0.0714324   0.04701448
  0.23976445 -0.19796464 -0.21681124 -0.02470894  0.00830262  0.24367009
 -0.0810041   0.09014273  0.20534271 -0.18043613 -0.10577386 -0.01891818
  0.35103905  0.3266701   0.11828406  0.13088875  0.26203763 -0.27973655
 -0.18341635 -0.0346639   0.09812358 -0.3108779   0.3005993   0.47145504
  0.13558152 -0.24626361 -0.03470963  0.08877252 -0.4603076   0.05748091
  0.01291018 -0.00438637 -0.53725916 -0.1788346   0.09811163  0.12694535
  0.02268191 -0.11389543 -0.24800974 -0.0589637  -0.3818076   0.1548471
 -0.4469406  -0.37810817 -0.08266513  0.07175191 -0.1036911  -0.20829873
 -0.19817877 -0.07408144  0.28501007  0.2453699  -0.18907097  0.3615853
  0.19915687  0.08663687  0.37635598 -0.04961715  0.34801996  0.08268288
 -0.00911044 -0.42516074 -0.32871202 -0.418523   -0.6638794  -0.05267476
  0.385034   -0.12463914  0.21819666 -0.22718592  0.3022628  -0.30199635
 -0.49731869  0.38511178  0.11767224 -0.17477056  0.00755644 -0.12455769
 -0.13856879  0.31071383 -0.17463247  0.15723906 -0.2815834   0.2614923
 -0.254946   -0.351455    0.08149432  0.08379234  0.12017085  0.07165036
  0.3880541   0.02344386 -0.2659611   0.05696102]"
